Data,Ospiti,Vacanze,Viaggi,Gita,Google Maps,Traffico,Traffico Milano,Mare,Montagna,Lago Garda,Santo Ambrogio,Halloween,Natale,Pasqua,Ferragosto,Capodanno,Partita milan,Partita inter,Partita juventus,champions league,Partita calcio,Previsioni del tempo,Pioggia,Neve,Meteo,Meteo Agrate,autostrada A4,Pizza,Ristorante
2021-06-12,473.0,8.02134699729622,6.71306581465027,2.3549526918024326,11.009638190134565,0.8409687441811795,0.4421126339001985,20.866963268808863,5.565996764492101,0.0,4.157906191199455,0.0,2.871494900981947,3.016070332132508,0.0,2.727921383867498,2.192600063606281,2.642608541297661,0.9441727541468476,3.694284168653081,1.5527596691037104,5.838129816316346,5.923648276346722,2.178740766958384,23.85825877476862,3.303505598327359,4.349808388129631,5.45119782425482,17.90296146423711
2021-06-13,352.0,9.317639955354847,4.993958064286827,3.3204009274826483,10.217578129283796,0.6256102290329716,0.3288947277368545,23.08841472707054,7.341683020567907,0.0,3.1784948427454194,0.0,2.7550207348879483,4.612479052551097,0.0,2.7229052004399046,1.6631210755945005,3.118256500110411,0.7023853586183259,3.559169846533255,2.9370397935526,4.823236268266003,4.609430659014564,2.2183294267960045,21.79253479783468,2.5108819631100414,4.3882700345866725,5.762459767010604,18.685392860774726
2021-06-14,220.0,8.801958243244892,3.722819466766493,3.3024814065190284,10.713689958409786,0.4663703437775651,0.2451794106345751,23.64922011318508,7.010782972233699,0.0,3.1754841544379846,0.0,2.562841308130728,5.527750888742171,0.0,3.557041497507285,1.3034318833677454,3.151789870940986,0.5236034929759643,3.491080845282019,2.4227835202884567,4.942468338698685,5.419422045340565,2.8415176725287887,20.56205989383796,3.144450361111139,3.440990617193255,5.229006448426435,17.78975284500793
2021-06-15,338.0,8.264283486789633,2.7795087034690824,2.790012699301443,8.860502470062295,0.3481985739951856,1.1332522852094924,22.67388118109817,6.01477714412546,0.0,2.877632790742928,0.0,3.261467038810681,4.127095563732187,0.0,2.94966446382235,0.973160341655371,2.3531700787508663,1.5945136863464606,3.508544002177805,3.227846062104642,3.87255348864108,5.373958990241201,2.435715330622698,21.53454062876277,3.036900532897371,4.616451184353161,5.059489503232161,17.447744214760498
2021-06-16,197.0,7.48203916311905,2.0775965457880163,3.23235965587308,7.875083732218665,0.2602676342325609,1.8887613761164856,23.48226296970869,5.106142648519879,0.0,2.5192156563398025,0.0,4.373916577804764,3.084875926686378,0.0,2.562534972132368,0.7274071715615243,1.7589216472546645,1.486469043648979,4.747997206729729,2.791511340044257,4.504498849372322,4.511407571827311,3.777737039048525,22.146623463730467,2.5435642225956525,4.208247123981144,4.886634673339354,18.723595502777
2021-06-17,271.0,6.30056496025594,1.5542635429907692,3.236803143363966,6.773028710172532,0.1947079167647984,1.6753837504900002,23.098395045845955,4.764539171218115,0.0,2.0840573470531067,0.0,4.164278259933743,2.307815825560061,0.0,2.588765065986481,0.5441780551475108,1.3158607703923932,1.3429395458012343,4.947917360880605,3.389797456620237,3.5902517905090576,4.466551834008138,4.547421791974259,22.81289257393253,2.773988587980289,3.284659450226956,4.5268548928617305,18.53083095959656
2021-06-18,350.0,6.392609306198649,1.8129896131588643,2.569674613596929,6.725335988221843,0.1457549549657708,1.7989008330396672,22.916520930846925,3.870447079720138,0.0,2.230535478197882,0.0,3.703946813029795,1.727590728270859,0.0,2.1578946771409897,0.4073622133053707,0.9850304523644432,2.91188324243051,4.657215796175727,3.1032325224375152,3.5570851925503795,5.805378458574526,4.294557434702989,23.81322568521457,3.2707922761625863,2.741683446361751,6.280025034685828,20.785836286032623
2021-06-19,500.0,5.739612591679429,3.397692782683633,2.269737742348324,6.281709546542007,0.1091614887082175,1.5564839510325232,23.07347099402073,4.195877990308712,0.0,2.748006288129083,0.0,4.918512302546978,1.293859106339461,0.0,2.9028207658639844,0.3050892208661563,0.7377271711159555,3.4884335829204263,4.178387224621374,3.265610973806278,2.915099397053711,6.08438020883946,4.032309216453004,26.15105426377695,2.993588779069277,2.220726498246602,6.251565106060454,24.971659390796592
2021-06-20,345.0,5.6377196529892375,4.740026411442277,2.985824168585434,6.576801291705181,0.081784297656044,1.845362391366614,23.650683709369773,6.194914527932679,0.0,3.1560487050810417,0.0,4.134314034667309,0.9693652910935778,0.0,3.449683124170938,0.2285742705255903,0.5527086453792264,3.0001935412076413,3.705206528861028,2.71830594344151,2.946841876587017,5.488478760174494,4.598945502762598,30.575237386839262,2.524955448689676,1.9877226357209592,5.864529791869522,26.65073591729132
2021-06-21,217.0,5.237755127199094,5.410781805884594,3.5114516168018204,6.296517673043878,0.0612894781798761,2.7403170283137457,23.14305543439272,5.968564208990818,0.0,3.795641074362251,0.0,5.113481052269471,0.7264462073963718,0.0,3.201254812340202,0.1712944680992069,0.4142020587285139,3.4804540785347258,3.873054106828149,2.788897352821292,3.336057120461405,5.783727960138452,4.302671132122585,30.639915203761685,2.038392674591895,2.794794857924027,5.157131528204321,24.71260894609248
2021-06-22,271.0,3.925976385670735,6.119350303658272,3.633806970903708,4.71957529437765,1.298173470607079,2.054013538461136,20.3923849112428,6.3571162584984044,0.0,4.267572640468636,0.0,4.1233445771083,0.6279923662576073,2.660996703790545,2.599868352048582,0.1283943255119557,1.1974654011233388,4.141519772325114,3.4941146253291886,2.09042707865022,3.572464545498465,5.136641693275403,3.5055814952447006,33.10433244684965,2.64988529057889,2.9363486480444623,3.865544704903992,25.24540711852744
2021-06-23,334.0,2.9431674333460327,6.986506189947146,4.403468256738951,3.5381008292192484,2.089271811188144,1.5398222404279316,18.45836791572017,6.549344367217255,0.0,3.720781286117347,0.0,3.758687240843887,1.5659991918493177,2.4538036669282985,2.9816620486564385,0.0962527433563912,1.1688941599969906,3.3655183184569286,3.0575018443888062,1.5671202002446307,2.8763337537044853,3.892483433228516,5.079208072342307,35.14347741550419,2.435043207037265,2.628933542519384,2.897863912055327,24.46426027766009
2021-06-24,336.0,2.206636546341856,7.406968197037483,3.520465194983996,2.652687205607477,3.76655349486918,1.154480031309446,17.008988308601147,5.483855840185252,0.0,3.748947559714592,0.0,3.110031241527736,1.2575232051058889,3.414233103382134,3.0488139160903835,0.0721653884755066,1.1057739523986685,4.765126426743879,2.469619840950457,1.1749466466605196,2.5631861056597294,3.7004198600072815,3.922829087002628,36.08772217525061,2.670268428213137,2.1274469696364973,2.1726702810776346,25.51591709819244
2021-06-25,352.0,1.6545619496302175,6.846471015957838,2.775204722011099,1.9890159627534256,3.9083551664054896,0.8656426608084404,16.193627637111486,4.935395806795413,0.0,4.343408027121829,0.0,4.093680336504023,1.5579518227536062,3.039559536061232,2.400706041059581,0.0541104542339789,2.007092078692002,4.052475185695172,2.821229482248229,0.8809887689175181,3.412612142585413,2.983108420307381,3.4313352781347124,35.31521028266683,3.1697438647988365,2.074712208694675,1.6290936457673115,27.71150676695304
2021-06-26,275.0,1.2406878685484966,5.133886666356743,2.55002644918122,1.4914811596441022,3.535222442527998,0.6491097828057164,15.540685535686707,5.201697157601148,0.0,5.018353631432395,0.0,5.748277452888226,2.9192321840381643,2.571071900733693,3.332305332508995,0.040575201275933,1.5675709899789738,4.049771529974226,2.553270873812794,0.6606171972996987,2.934189081330324,3.6647994001293855,3.3755533081669307,33.33945924978072,2.929255498472328,2.9627853917692275,1.2215902363067566,28.06507963442608
2021-06-27,325.0,0.9303845482486444,3.849871468821694,2.7146728659851784,1.1184529647737111,4.068309157205033,0.4867636150468782,17.072829383648433,4.734408395539902,0.0,5.170079449977398,0.0,6.259341092482096,2.4809052584113043,2.2719272959353645,3.634773702632109,0.0304271052100894,1.8945666616143453,3.193216062673091,2.717105840967601,0.4953929576131266,4.430441849982865,3.342212997435579,3.0732036614644684,31.94150267435549,3.040738815377214,2.992935139720271,0.9160633459573404,29.95586010396072
2021-06-28,283.0,0.6977145432828271,2.887097940978115,2.285868512995318,0.8387509239801595,3.686527326753071,0.3650340646761975,16.58571738977541,5.071746727916243,0.0,4.825366815033526,0.0,6.10070545583523,3.5172579643104744,2.464423252094101,2.8299914419549825,0.0228179131468148,1.6291740728983883,2.530118193843213,2.433572698163436,0.3715053864740225,3.614238926644388,3.454612099128264,3.284136379530667,31.9561316501632,2.4157723643060334,3.0989016636316755,0.6869747785965503,28.737341556923354
2021-06-29,317.0,5.034735259761667,3.315425444561409,3.7147416129395214,3.702661783901687,4.405066586055197,0.2737538138164951,15.609055489900266,4.943779575748506,1.6879019054003577,4.688992639294679,0.0,5.7554468825462,2.9278031184616125,1.8481707035129784,3.712703763614798,0.3192673556081971,1.2217835511392696,1.897437998246758,4.375641948670591,0.7162111175487821,3.400628332281393,3.230905807763403,4.08329257129213,33.14738238568409,2.931952180523504,2.754094145794101,3.4846472362075342,27.96282174720385
2021-06-30,292.0,9.631038929004228,4.049200122436746,3.077609095914703,5.225184899953328,6.054094426379872,0.2053031362973064,14.779560151080473,5.207881845746774,2.797374560996091,5.756518453795606,0.0,6.118733371703547,4.310682629693112,1.3860455003500325,2.898965837024651,0.6770144039217878,0.9162831064464912,1.422993771443377,4.312970269463476,1.974883114437629,2.748271416616175,2.548057411328648,3.510283766025634,33.26680811655971,3.7303567161434,3.242741206292328,5.697213885265813,27.565795408609493
2021-07-01,285.0,11.056803492098329,5.3183200733976985,3.7562143786650393,6.658664003569234,6.780251412092463,0.1539704769027733,13.782453230898572,5.4476101593642365,3.910680033060717,4.379704434602713,0.0,7.245450937461103,5.858219244012234,1.0394877085013996,3.4034586144661585,0.6119187509196768,0.6871816447714532,1.0671976744745293,4.65143970219834,1.7728019364355252,3.20709834949999,2.5568775731720224,4.653699303004953,32.05411032950728,3.98530168356142,3.1195394034926536,6.793890632402002,28.51822412148983
2021-07-02,218.0,10.167513287715549,5.9367188413712455,2.889990436369225,8.296245835077551,6.480991831051845,0.1154739906116503,12.513795816792609,6.606657381961546,3.7975819971568208,3.315921466372436,0.0,6.569436962518891,5.456124041570719,0.7795896739880428,3.167153556766696,2.1257577986609206,0.5153689745790995,0.8003714525146552,4.999031359740582,3.1005681629982256,3.0407237160561515,3.1885549667388067,4.083967246286607,29.3944822477048,3.259736711242911,2.349993916575293,5.699474704233436,24.544518922791067
2021-07-03,490.0,7.6254434479753455,4.452427305514495,2.167438390697646,6.222028106156406,4.860621795713422,0.0866033178619053,9.385111149621356,4.954868591828099,2.8481149656677744,2.486878640257145,0.0,4.926953978339194,4.091990258267384,0.5846775709458675,2.3753055102822187,1.594278307692624,0.3865170233160272,0.6002635133900732,3.749179356806321,2.325367719174918,2.280485511213262,2.391356164639016,3.0628985080912705,22.04530800399373,2.444741132220035,1.762451172361067,4.274498671450762,18.407926865424933
2021-07-04,429.0,5.718974861947369,3.3392575800488427,1.6255481737931807,4.6664331815202695,3.6453976811668856,0.0649512649582337,7.038700779495972,3.716081446835888,2.136045989156848,1.8651238482557624,0.0,3.6951458810667366,3.068934886479058,0.4384999185157784,1.7814455769593165,1.1956862085263988,0.289882307191721,0.4501891551675613,2.811831553245647,1.7439929390960505,1.710331917172197,1.793483340980594,2.297130611744419,16.533669570679493,1.8335213125011605,1.3218134812630244,3.205813618084729,13.805685101747436
2021-07-05,302.0,4.2891705536886695,2.5044078054664105,1.2191439075957011,3.4997754450903664,2.734009637738088,0.0487127605573746,5.278951009300212,2.7870217130924604,1.6020118603732816,1.3988231251285976,0.0,2.7713202605787703,2.301668649369033,0.328870292962317,1.3360653082309597,0.8967519880506648,0.2174086590789258,0.3376370966032152,2.108843873464274,1.3079762266457355,1.2827308168427454,1.3450935037063172,1.7228236206158154,12.400077003106349,1.3751215581428011,0.9913461062795365,2.404326247837544,10.354117554513984
2021-07-06,201.0,5.086903270223934,1.8782859535835408,2.024383524251835,4.894875925377996,3.0205163345680472,0.0365341833368688,9.819357568237116,3.90030166905934,1.2014961653790972,1.8291310206559208,0.0,2.24847357739257,1.7262331975156588,0.538326043682926,2.202076506278568,0.8725632222277002,0.1630547667372921,0.2532251395217327,1.941627590333432,2.2310115075302868,1.052040780431772,1.1288132535768602,2.6921485242668166,13.200083179546333,1.161334373643261,1.663530944281521,1.803225580629603,7.76550589003394
2021-07-07,349.0,5.346433639309156,1.4087032713548042,2.851640696539285,5.764927684180715,3.775821922440033,0.0274004197735348,16.895936866482707,3.425214926756797,0.9011149635978508,2.809371632302465,0.0,3.0822083908077538,1.294664610477488,1.3204298430874424,3.255749163646849,2.21695446404266,0.1222901033117914,0.1899173455207739,1.6228797611596992,2.4336801284948173,2.611984437664537,2.357055885490205,3.196206742188308,16.19180036737662,1.3189212034274065,1.3518074440655363,1.3524084389691444,5.824083138217039
2021-07-08,400.0,7.676533554545391,1.0565211570726816,2.4928907752060003,7.792482012509354,3.769366326414467,0.020550192359226,21.04702686459995,3.3189092944957865,0.6758321950088809,2.4403554601511845,0.0,3.259576130819206,0.9709926711302538,2.073669182343248,2.587633261242745,2.2981339660561293,0.091717030887032,0.1424371602720889,1.5400750071221108,1.898167188937368,2.292315946429015,3.0907216975358214,3.136737326758136,22.19604095492233,1.0933535364541946,1.284687716390917,1.0143002844029467,4.368036321913788
2021-07-09,355.0,7.601149155096199,1.2819772242286973,3.244678161956338,8.417286553915456,4.5562019619836205,0.0154125753802426,23.31655057999465,3.051678387631343,0.506871880704941,2.15317941109953,0.0,2.757175361532909,0.7282412483472152,3.451103689807341,2.211553236490997,2.702772566918829,0.0687874657077741,0.1068273927205201,1.6863082161505432,3.173642494271065,2.06298388475855,2.6930359406709576,2.998384473258931,21.532438484758742,1.1012652584271871,2.223945048254983,0.7607218131242213,3.2760125987292468
2021-07-10,469.0,8.971708982807108,2.721914065685663,3.996016177361991,8.885886294616457,4.990072501410411,0.011559392785323,28.27912950826027,5.195030345525002,0.3801526361658314,2.562805344429397,0.0,3.58872321701484,0.5461791053369656,3.869581975818027,2.346166281115795,3.422920000746452,0.0515904263373396,0.0801202759579959,1.3063940081399872,2.484391605859708,2.036820983792804,2.5301919845157714,2.780036159105782,21.84724869615143,1.3780350605128084,3.07421733702692,0.5705394472580073,2.457001212589182
2021-07-11,185.0,9.926705606775656,3.176855647299983,5.517856944745786,8.497745126764645,4.607134821107096,0.0086695227923245,31.60520555125377,4.594184893970329,0.285113760299462,2.724188558878411,0.0,3.066538474214628,0.4096332991143276,3.631351351690267,2.3012910390347425,4.598448866914453,0.0386927224728617,0.0600900558917865,2.56313831835546,4.467475328349201,3.163040898956136,2.397642988644129,3.07461267448803,21.48960049124052,1.5856111943482405,3.180663805636172,0.427903509620665,1.8427462764615792
2021-07-12,212.0,10.195030722951085,3.070141131809205,7.2321524060358815,8.435808494708539,5.00743671360307,0.0065021298336717,31.84973888005693,4.435221104580082,0.2138349170123578,2.3243891575619,0.0,3.0811539383381543,0.3072243950260715,3.931848546962328,2.632220151285507,3.813415542719779,0.0290194871348066,0.0450674569385641,2.7556881613214936,4.7985250356202025,2.4451932801424308,2.673233800453236,3.930964350101146,23.117209575536908,1.3662904884347504,2.5209107887836955,0.3209270270678135,1.3820571013062275
2021-07-13,301.0,7.64626222875237,2.3026025924811147,5.424106633672384,6.326847423507051,3.755572224014647,0.0048765904787049,23.88727037829973,3.3264111241735943,0.1603759609531324,2.3932921605008115,0.0,2.8908646464281054,0.2304179704089372,2.948882239867399,1.9741623215735933,2.8600576123026333,0.0217645845712967,0.0338005449026757,2.066763198143008,3.5988886871117494,2.503895209156911,2.0049225149478542,2.948219093159345,17.807884656194688,3.0247249024361693,1.89068041775862,0.2406949299064104,1.0365413600870323
2021-07-14,298.0,5.734690589007552,1.7269501126539877,4.068075660409296,4.745130534660295,2.816676180475323,0.0036574389797296,17.91543378154141,2.494805696989669,0.1202818431367136,1.794967216525741,0.0,2.16814618515522,0.1728132945105597,2.2116593340820345,1.4806201707456548,2.1450409340679304,0.0163234211148732,0.0253503817888717,1.550070754509262,2.699163652438984,1.87791941503374,1.5036902913067969,2.211161974578524,13.355899326078289,2.26854127067622,1.4180088092937886,0.1805210059584037,0.7774051955027059
2021-07-15,348.0,4.301014520323856,1.295211554157301,3.0510543182111687,3.5588450699548555,2.112505454870801,0.0027430770526955,13.43656464744774,1.8711027842909689,0.0902113105899671,1.3462243414807435,0.0,1.62610834530677,0.1296098677790307,1.6587431810410604,1.110464244691452,1.6087794207763604,0.0122425560972734,0.0190127712171058,1.162552141078541,2.024371128953886,1.4084384408707913,1.1277668213482104,1.658370161710162,10.01691652616041,1.7014045995497915,1.0635057609577503,0.1353906467663379,0.5830534328114456
2021-07-16,316.0,3.2257589656901784,1.2526585894542923,2.288289373418888,2.6691322100081525,1.907295390523282,0.074974103739332,13.98367446483365,2.0699941108717472,0.0676584425760869,1.009667653722517,0.0,1.5841645172399943,0.0972073428384161,1.5461405175715646,0.8640977425580024,1.2065838457100673,0.0091819115948418,0.3788435557914872,0.9344136974739212,1.7057777764791595,1.3688287597574642,1.4395756741041346,2.2854454103237467,12.002274281458329,1.3489694855208718,1.235129627900338,1.5077954414818462,4.228963266929204
2021-07-17,582.0,2.419318141707863,2.751995954789316,1.7162162621177557,2.001848261749431,2.742972664699011,1.2124821047862242,19.175262817772296,3.3545806409059207,0.0507438092259954,0.8822505692482037,0.0,2.3443744084297284,0.0729054745061766,3.3991912090325687,1.2105737720251777,0.9049374793548588,0.1735533210136753,0.4403827494533412,1.9716449988098528,1.8522501956494508,2.3807895949329696,3.621351351043145,2.9015848848435577,18.29338082289197,1.3450604422265184,2.2700986102594127,3.7662662795314046,12.213399835107936
2021-07-18,306.0,1.814487997341503,3.7306646180764464,1.287161764618799,1.5013856924493334,3.8905639872457134,2.5760296180678663,23.56895153686891,4.120102918069386,0.0380578441473423,1.3804384285087283,0.0,2.1332805937942987,0.0546790875294144,4.288977635939446,2.2933480858162927,0.678702881744496,2.057250220588432,2.392789027761041,3.3329017862792987,3.69127283158748,3.014759501143528,4.382680946451137,2.8532719483248243,22.3762897278174,1.1025450875068712,3.421325116742563,5.730951687682144,16.514220873038678
2021-07-19,327.0,1.3608656554779193,4.214665495690906,0.9653710804813882,1.1260389859143751,4.282506619721753,2.140355217908436,26.31213239068198,6.662995775345766,0.0285433759261742,2.3582462263865223,0.0,2.860377661040145,0.0410093053250692,3.497982629677782,2.0533442164697013,0.5090270331868952,2.063771003698471,3.0133422393977445,2.937176040898728,3.2788709789544765,2.4277358492653693,3.964093727098344,2.348286913265003,22.855134324103133,1.4623257539655974,3.20141033816692,6.94404801509857,18.073166831932152
2021-07-20,293.0,1.0206490489364073,3.160998525053756,0.7240281736833264,0.8445290800106251,3.2118793584719105,1.605266110398777,19.734095567726776,4.997245888159089,0.0214075279034454,1.7686843359082254,0.7708337698731907,2.1452828408064257,0.0307569731876841,2.623486477012227,1.5400078716387868,0.3817702028218724,1.5478279605841343,2.2600062529178246,3.5128823567090004,2.459152769991684,3.36080241536483,2.973069734085408,1.7612148524771305,17.41134766014307,1.096744108437395,2.401057300367932,5.678035294353506,13.55487256514122
2021-07-21,335.0,0.7654866783243232,2.370748558138564,0.5430210533813057,0.6333967203313481,2.4089091777993805,1.20394941234333,14.800569580323124,3.7479338854849846,0.016055643654418,1.3265130641227936,0.5781252455536351,1.6089619028071978,0.023067726624823,1.9676145791833253,1.1550057402028064,0.2863276115779995,1.160870806081438,1.6950044497088006,2.634661394515088,1.844364316367751,2.5206014546556226,2.2298019848675885,1.320910952342622,13.058508896277155,0.822557964869883,1.8007927203188252,4.258525867840933,10.16615298452695
2021-07-22,332.0,0.5741149477806424,1.778061229799859,0.407265746790321,0.4750474898054244,1.8066816915063968,0.9029619633761604,11.100426006539658,2.8109501156320005,0.012041731462158,0.9948846924499104,0.4335938881239051,1.206721298969268,0.0173007931315263,1.4757107776886202,0.8662542131685931,0.2147456858806526,0.8706530121104789,1.2712532022931269,1.975995836064495,1.3832730903924682,1.8904508902535169,1.6723513110714727,0.9906831090609284,9.79388063224117,0.6169184081447117,1.3505943968257723,3.1938940617359224,7.62461392877287
2021-07-23,308.0,3.0451701345457813,3.750213060197059,0.6283660295840126,1.4292025119845415,2.0425113249734945,2.458471844169796,8.325318841884606,3.066545981123518,0.0090312978773749,0.839913482312184,0.5647787807685565,1.4883743748519778,0.2525589843891473,1.106782995123365,0.691357284757271,0.1610592515838903,0.6529897070794064,0.953439825788843,1.5653301122667027,1.131204757570954,1.886588166767268,1.2542633834153123,0.9617623248860306,9.157910322236791,0.5981054682804702,1.971279279244801,3.3641705869838896,10.624711163353732
2021-07-24,469.0,7.690128433228784,7.104327062830475,2.565024869213475,4.9781525199166365,2.479800238753588,4.083437507634558,6.243988758464679,4.706159779641284,0.0067734730034567,2.3070187079546995,1.371500896797774,2.6371143203123983,0.8977526872359771,0.8300871967620368,1.2685180669880731,0.1207944314729567,0.4897422510576167,0.7150798266304494,3.4760812599164868,2.1609037526876222,3.258691370939484,0.940697481374328,1.054655093643099,14.160100304675236,0.6881624506807905,3.6138764204334906,5.481461652963792,18.97895153615918
2021-07-25,435.0,9.642596587315312,8.9740788817336,3.194602069852813,6.0565312015283,3.9536003771303454,5.093828266513125,4.682991359064846,5.977536672258966,0.0050801045250194,2.0740139996523395,3.3932092776306377,4.5195026598766095,1.454564590257371,0.6225653696825066,2.1701386714105544,0.0905958195463024,0.3673066718389991,0.5363098459477993,3.450810941541268,2.933177918302248,3.391935212778024,0.7055230794254738,2.9264082384453625,19.203409239614004,2.3390387265398163,3.002073899771164,6.256929677271933,22.67171414839265
2021-07-26,282.0,10.33611417705493,8.949309158803583,4.125118312845882,6.698648465867207,3.892283610000786,4.997454523504369,3.5122434012953327,7.118569285869092,0.0038100782657546,2.7117605640197,4.5657404097393455,4.379210314100291,2.236756854865935,0.4669240115743069,2.075520660687741,0.0679468623768685,0.275479994623755,0.4022323709467668,3.796441574326463,2.34571671284799,3.200201390258074,0.529142291791141,2.392722791708884,23.152557327757336,1.8167789922646909,2.75155539957784,7.838530750701739,23.941285739258525
2021-07-27,303.0,7.75208543745202,6.7119816999723305,3.093838656675016,5.023986222804622,2.919212633941469,3.748090798182856,2.6341824845946467,6.678926931167136,0.0028575586273104,2.033820371766011,3.424305221017926,3.284407652813813,1.6775675988776426,0.3501929998564708,1.5566404562911522,0.0509601454985436,0.206609990761601,0.301674270608404,2.847331108997017,1.759287490304983,2.4001509822138924,0.3968567088432515,1.7945420485623,17.684417582454984,1.3625842098637473,2.063666497682545,5.8788979148882206,17.95596385198459
